Iteration,MSE,w,b,Total calc time
3440,1.0568341059524226e-07,0.9997889421689703,0.0007619857383039218,0.04562044143676758
3450,1.0216709937395911e-07,0.9997924830420561,0.000749202062951298,0.04562044143676758
3460,9.876778328503537e-08,0.9997959645106549,0.000736632856646192,0.04562044143676758
3470,9.54815696522322e-08,0.999799387571383,0.0007242745212862461,0.04612588882446289
3480,9.23046953169358e-08,0.9998027532041373,0.0007121235191337537,0.04612588882446289
3490,8.923352232876078e-08,0.9998060623723748,0.0007001763718028389,0.04612588882446289
3500,8.626453377980524e-08,0.9998093160233891,0.0006884296592637742,0.04612588882446289
3510,8.339432977701972e-08,0.9998125150885806,0.0006768800188640204,0.04612588882446289
3520,8.061962354889523e-08,0.9998156604837246,0.000665524144365513,0.04612588882446289
3530,7.7937237682186e-08,0.9998187531092324,0.0006543587849982482,0.04612588882446289
3540,7.534410048240094e-08,0.9998217938504087,0.0006433807445297021,0.04713177680969238
3550,7.283724245717654e-08,0.9998247835777064,0.0006325868803498744,0.04713177680969238
3560,7.041379291549929e-08,0.9998277231469744,0.0006219741025717109,0.04713177680969238
3570,6.807097668010916e-08,0.9998306133997039,0.0006115393731465505,0.04713177680969238
3580,6.58061109097467e-08,0.9998334551632677,0.0006012797049944,0.04713177680969238
3590,6.361660202744356e-08,0.9998362492511584,0.0005911921611489113,0.04713177680969238
3600,6.14999427494285e-08,0.9998389964632213,0.000581273853916602,0.04713177680969238
3610,5.945370921492169e-08,0.9998416975858819,0.0005715219440501694,0.04713177680969238
3620,5.747555821029184e-08,0.9998443533923727,0.0005619336399358309,0.048131704330444336
3630,5.556322448501891e-08,0.9998469646429534,0.0005525061967941005,0.048131704330444336
3640,5.3714518158784095e-08,0.9998495320851293,0.0005432369158941049,0.048131704330444336
3650,5.1927322213070194e-08,0.9998520564538648,0.000534123143780987,0.048131704330444336
3660,5.019959006700344e-08,0.9998545384717941,0.0005251622715163406,0.048131704330444336
3670,4.852934323399974e-08,0.9998569788494277,0.0005163517339313925,0.048131704330444336
3680,4.691466905568492e-08,0.9998593782853562,0.0005076890088926628,0.048131704330444336
3690,4.535371851176533e-08,0.9998617374664499,0.0004991716165800003,0.048131704330444336
3700,4.384470410337511e-08,0.9998640570680559,0.0004907971187766576,0.048131704330444336
3710,4.2385897804779486e-08,0.999866337754191,0.0004825631181713331,0.048131704330444336
3720,4.097562908579565e-08,0.9998685801777318,0.00047446725767192585,0.048131704330444336
3730,3.9612282998310664e-08,0.999870784980602,0.0004665072197307399,0.048131704330444336
3740,3.829429832670761e-08,0.9998729527939554,0.0004586807256811488,0.0496370792388916
3750,3.70201658005618e-08,0.9998750842383578,0.0004509855350852084,0.0496370792388916
3760,3.578842636591058e-08,0.9998771799239631,0.000443419445092348,0.0496370792388916
3770,3.45976695147573e-08,0.9998792404506894,0.00043598028980877906,0.0496370792388916
3780,3.34465316696323e-08,0.9998812664083898,0.0004286659396774111,0.0496370792388916
3790,3.233369462205433e-08,0.9998832583770216,0.00042147430086830355,0.0496370792388916
3800,3.125788402336964e-08,0.9998852169268123,0.00041440331467928364,0.0496370792388916
3810,3.0217867925037826e-08,0.9998871426184228,0.0004074509569465686,0.0496370792388916
3820,2.9212455368210102e-08,0.999889036003108,0.0004006152374654004,0.0506434440612793
3830,2.824049501952267e-08,0.9998908976228744,0.0003938941994201693,0.0506434440612793
3840,2.7300873853113145e-08,0.9998927280106353,0.00038728591882442005,0.0506434440612793
3850,2.6392515875844857e-08,0.9998945276903637,0.00038078850397001,0.0506434440612793
3860,2.55143808951246e-08,0.9998962971772415,0.0003744000948855794,0.05114865303039551
3870,2.4665463327662124e-08,0.9998980369778082,0.0003681188628041671,0.05114865303039551
3880,2.384479104815168e-08,0.9998997475901047,0.0003619430096395648,0.05114865303039551
3890,2.3051424276054144e-08,0.9999014295038164,0.00035587076747175845,0.05114865303039551
3900,2.2284454499156908e-08,0.9999030832004135,0.0003499003980407437,0.05114865303039551
3910,2.1543003433433473e-08,0.999904709153289,0.00034403019224887675,0.05114865303039551
3920,2.0826222017285582e-08,0.999906307827893,0.0003382584696717301,0.05114865303039551
3930,2.0133289439083353e-08,0.9999078796818676,0.00033258357807703823,0.05114865303039551
3940,1.9463412197444024e-08,0.9999094251651767,0.00032700389295166495,0.0521547794342041
3950,1.881582319244431e-08,0.9999109447202356,0.00032151781703660813,0.0521547794342041
3960,1.818978084718327e-08,0.9999124387820372,0.0003161237798696822,0.0521547794342041
3970,1.7584568258503483e-08,0.9999139077782765,0.000310820237336064,0.0521547794342041
3980,1.6999492376292445e-08,0.9999153521294729,0.00030560567122624323,0.0521547794342041
3990,1.6433883209623025e-08,0.9999167722490917,0.0003004785888013479,0.0521547794342041
4000,1.588709305956308e-08,0.9999181685436604,0.00029543752236590206,0.0521547794342041
4010,1.535849577754783e-08,0.9999195414128874,0.0002904810288476696,0.0521547794342041
4020,1.484748604819519e-08,0.9999208912497746,0.0002856076893844566,0.053154706954956055
4030,1.4353478696373544e-08,0.9999222184407305,0.0002808161089180834,0.053154706954956055
4040,1.3875908016953396e-08,0.9999235233656814,0.0002761049157949828,0.053154706954956055
4050,1.3414227126908438e-08,0.9999248063981793,0.00027147276137350497,0.053154706954956055
4060,1.2967907339332184e-08,0.9999260679055093,0.0002669183196378842,0.053154706954956055
4070,1.2536437557647558e-08,0.9999273082487947,0.00026244028681865055,0.053154706954956055
4080,1.2119323690790065e-08,0.9999285277831004,0.00025803738101938447,0.053154706954956055
4090,1.1716088086939479e-08,0.999929726857534,0.0002537083418497771,0.053154706954956055
4100,1.132626898686926e-08,0.9999309058153466,0.00024945193006483914,0.05415463447570801
4110,1.0949419995092765e-08,0.9999320649940306,0.00024526692721014255,0.05415463447570801
4120,1.0585109568530804e-08,0.9999332047254162,0.00024115213527299122,0.05415463447570801
4130,1.0232920522532632e-08,0.999934325335767,0.00023710637633951375,0.05415463447570801
4140,9.892449553124444e-09,0.9999354271458721,0.00023312849225743166,0.05415463447570801
4150,9.563306774941271e-09,0.9999365104711396,0.00022921734430456084,0.05415463447570801
4160,9.24511527511082e-09,0.9999375756216857,0.00022537181286282792,0.05415463447570801
4170,8.937510681343803e-09,0.9999386229024237,0.00022159079709775816,0.05415463447570801
4180,8.640140744841714e-09,0.999939652613152,0.00021787321464334546,0.05515456199645996
4190,8.352664936824732e-09,0.9999406650486388,0.00021421800129221472,0.05515456199645996
4200,8.074754058651897e-09,0.9999416604987071,0.00021062411069091894,0.05515456199645996
4210,7.806089864885494e-09,0.9999426392483178,0.00020709051404052672,0.05515456199645996
4220,7.546364698631245e-09,0.9999436015776509,0.00020361619980208283,0.05565977096557617
4230,7.295281139533776e-09,0.9999445477621863,0.00020020017340691268,0.05565977096557617
4240,7.052551662988954e-09,0.9999454780727817,0.0001968414569720546,0.05565977096557617
4250,6.817898310983052e-09,0.9999463927757507,0.00019353908902029253,0.05565977096557617
4260,6.5910523736598514e-09,0.9999472921329393,0.00019029212420493266,0.05616450309753418
4270,6.371754081809868e-09,0.9999481764018004,0.0001870996330391372,0.05616450309753418
4280,6.159752309229476e-09,0.9999490458354678,0.00018396070162986008,0.05616450309753418
4290,5.954804285288556e-09,0.9999499006828286,0.00018087443141630305,0.05616450309753418
4300,5.7566753167608735e-09,0.999950741188594,0.00017783993891257326,0.05616450309753418
4310,5.565138519299525e-09,0.9999515675933697,0.00017485635545487778,0.05616450309753418
4320,5.379974557301282e-09,0.9999523801337253,0.00017192282695283024,0.05616450309753418
4330,5.2009713930332604e-09,0.9999531790422616,0.00016903851364488676,0.05717110633850098
4340,5.027924043720371e-09,0.9999539645476765,0.0001662025898580009,0.05717110633850098
4350,4.860634346732638e-09,0.9999547368748313,0.00016341424377129383,0.05717110633850098
4360,4.698910732803913e-09,0.9999554962448147,0.00016067267718368645,0.05717110633850098
4370,4.5425680064908235e-09,0.9999562428750071,0.00015797710528529462,0.05717110633850098
4380,4.391427134289568e-09,0.9999569769791407,0.00015532675643280773,0.05717110633850098
4390,4.245315039485655e-09,0.999957698767363,0.00015272087192865874,0.05717110633850098
4400,4.104064403953841e-09,0.999958408446295,0.00015015870580377226,0.05717110633850098
4410,3.967513476668289e-09,0.999959106219092,0.00014763952460406952,0.05817103385925293
4420,3.8355058883302485e-09,0.9999597922855008,0.00014516260718047317,0.05817103385925293
4430,3.7078904724553334e-09,0.999960466841917,0.00014272724448242895,0.05817103385925293
4440,3.5845210921309943e-09,0.9999611300814413,0.00014033273935497553,0.05817103385925293
4450,3.4652564727714387e-09,0.999961782193935,0.00013797840633919797,0.05817103385925293
4460,3.3499600402218375e-09,0.9999624233660735,0.00013566357147595792,0.05817103385925293
4470,3.238499764560868e-09,0.9999630537814012,0.0001333875721130481,0.05817103385925293
4480,3.1307480086494686e-09,0.9999636736203829,0.0001311497567154213,0.05817103385925293
4490,3.0265813822003836e-09,0.9999642830604556,0.00012894948467865114,0.05817103385925293
4500,2.9258806003432874e-09,0.9999648822760796,0.00012678612614561814,0.05817103385925293
4510,2.828530347075181e-09,0.9999654714387887,0.00012465906182618458,0.05817103385925293
4520,2.7344191432174928e-09,0.9999660507172381,0.00012256768281991586,0.05817103385925293
4530,2.6434392187207043e-09,0.999966620277254,0.0001205113904418052,0.0596771240234375
4540,2.5554863892811065e-09,0.9999671802818807,0.00011848959605083705,0.0596771240234375
4550,2.4704599370116867e-09,0.999967730891427,0.00011650172088148874,0.0596771240234375
4560,2.3882624951437597e-09,0.9999682722635119,0.00011454719587805423,0.0596771240234375
4570,2.3087999365173457e-09,0.9999688045531109,0.00011262546153179325,0.0596771240234375
4580,2.2319812657461758e-09,0.9999693279125984,0.00011073596772066502,0.0596771240234375
4590,2.157718515081979e-09,0.9999698424917933,0.00010887817355199975,0.0596771240234375
4600,2.085926643639231e-09,0.9999703484380006,0.00010705154720753292,0.0596771240234375
4610,2.0165234400347664e-09,0.9999708458960542,0.00010525556579122425,0.06074047088623047
4620,1.9494294282036885e-09,0.9999713350083581,0.0001034897151794883,0.06074047088623047
4630,1.8845677764673745e-09,0.9999718159149273,0.00010175348987409021,0.06074047088623047
4640,1.8218642094315624e-09,0.9999722887534275,0.00010004639285749043,0.06074047088623047
4650,1.7612469230874634e-09,0.9999727536592151,9.836793545048876e-05,0.061745643615722656
4660,1.7026465024126479e-09,0.9999732107653756,9.671763717233313e-05,0.061745643615722656
4670,1.6459958420197815e-09,0.9999736602027616,9.509502560319933e-05,0.061745643615722656
4680,1.591230069251464e-09,0.9999741021000306,9.349963624895846e-05,0.061745643615722656
4690,1.5382864699168756e-09,0.9999745365836814,9.19310124082294e-05,0.061745643615722656
4700,1.4871044164098548e-09,0.999974963778091,9.038870504158821e-05,0.06274628639221191
4710,1.4376252983714502e-09,0.9999753838055493,8.88722726430312e-05,0.06274628639221191
4720,1.3897924555430055e-09,0.9999757967862949,8.73812811136535e-05,0.06274628639221191
4730,1.3435511128461126e-09,0.9999762028385488,8.591530363730736e-05,0.06274628639221191
4740,1.298848317715005e-09,0.999976602078549,8.447392055845094e-05,0.06274628639221191
4750,1.2556328793621926e-09,0.9999769946205832,8.305671926202785e-05,0.06274628639221191
4760,1.2138553103162921e-09,0.9999773805770219,8.166329405531382e-05,0.06274628639221191
4770,1.173467769597471e-09,0.9999777600583499,8.029324605184142e-05,0.06374526023864746
4780,1.134424008014607e-09,0.9999781331731993,7.894618305718218e-05,0.06374526023864746
4790,1.0966793152089406e-09,0.9999785000283787,7.762171945662258e-05,0.06374526023864746
4800,1.0601904683658282e-09,0.9999788607289056,7.631947610487505e-05,0.06374526023864746
4810,1.0249156828597756e-09,0.9999792153780352,7.5039080217458e-05,0.06374526023864746
4820,9.908145642792256e-10,0.9999795640772906,7.37801652640361e-05,0.06374526023864746
4830,9.578480622528355e-10,0.9999799069264915,7.254237086346572e-05,0.06374526023864746
4840,9.25978425648134e-10,0.999980244023783,7.132534268062342e-05,0.06374526023864746
4850,8.95169159471011e-10,0.9999805754656637,7.012873232508067e-05,0.06374526023864746
4860,8.653849829080652e-10,0.9999809013470135,6.89521972511812e-05,0.06374526023864746
4870,8.36591789075145e-10,0.9999812217611199,6.77954006601228e-05,0.06374526023864746
4880,8.087566058771311e-10,0.9999815367997059,6.665801140350525e-05,0.06374526023864746
4890,7.818475582429879e-10,0.9999818465529553,6.553970388854825e-05,0.06525301933288574
4900,7.558338317212584e-10,0.9999821511095395,6.444015798487181e-05,0.06525301933288574
4910,7.306856370353547e-10,0.9999824505566415,6.335905893281092e-05,0.06525301933288574
4920,7.063741761400361e-10,0.999982744979982,6.229609725342224e-05,0.06525301933288574
4930,6.828716091042138e-10,0.9999830344638437,6.125096865981006e-05,0.06525301933288574
4940,6.601510223181939e-10,0.9999833190910952,6.022337396999701e-05,0.06525301933288574
4950,6.381863976493468e-10,0.9999835989432149,5.9213019021399876e-05,0.06525301933288574
4960,6.16952582640444e-10,0.9999838741003141,5.8219614586430114e-05,0.06626296043395996
4970,5.964252616793116e-10,0.9999841446411601,5.724287628987769e-05,0.06632876396179199
4980,5.765809282273306e-10,0.999984410643199,5.628252452744332e-05,0.06632876396179199
4990,5.573968578342864e-10,0.9999846721825775,5.5338284385649704e-05,0.06632876396179199
5000,5.388510821534493e-10,0.9999849293341644,5.4409885563196375e-05,0.06632876396179199
5010,5.209223637665527e-10,0.9999851821715728,5.3497062293596306e-05,0.06632876396179199
5020,5.035901718649505e-10,0.9999854307671809,5.259955326907539e-05,0.06632876396179199
5030,4.868346587538023e-10,0.9999856751921526,5.1717101565743046e-05,0.06632876396179199
5040,4.706366370997265e-10,0.9999859155164577,5.08494545700674e-05,0.06733250617980957
5050,4.549775579744006e-10,0.9999861518088922,4.999636390655448e-05,0.06733250617980957
5060,4.398394896321547e-10,0.9999863841370977,4.915758536668024e-05,0.06757569313049316
5070,4.252050969269668e-10,0.9999866125675818,4.8332878838932235e-05,0.06757569313049316
5080,4.110576215116588e-10,0.9999868371657353,4.752200824008723e-05,0.06757569313049316
5090,3.9738086260315474e-10,0.9999870579958526,4.672474144766358e-05,0.06757569313049316
5100,3.841591584751338e-10,0.9999872751211493,4.5940850233460945e-05,0.06757569313049316
5110,3.7137736848578445e-10,0.9999874886037802,4.5170110198183284e-05,0.06757569313049316
5120,3.590208557586797e-10,0.9999876985048577,4.4412300707283965e-05,0.06757569313049316
5130,3.4707547041651686e-10,0.9999879048844685,4.3667204827693246e-05,0.06757569313049316
5140,3.35527533378939e-10,0.999988107801692,4.2934609265844786e-05,0.06858348846435547
5150,3.243638207010219e-10,0.9999883073146156,4.221430430650451e-05,0.06858348846435547
5160,3.1357154842138563e-10,0.9999885034803526,4.150608375280795e-05,0.06858348846435547
5170,3.0313835793676783e-10,0.9999886963550582,4.0809744867207893e-05,0.06858348846435547
5180,2.930523018187486e-10,0.9999888859939451,4.0125088313428415e-05,0.06858348846435547
5190,2.833018301829145e-10,0.9999890724513001,3.945191809944692e-05,0.06858348846435547
5200,2.738757774264488e-10,0.9999892557804988,3.879004152134968e-05,0.06858348846435547
5210,2.647633494246993e-10,0.9999894360340221,3.813926910819419e-05,0.06858348846435547
5220,2.5595411123665956e-10,0.9999896132634699,3.74994145676598e-05,0.06858348846435547
5230,2.474379750864681e-10,0.9999897875195761,3.687029473290791e-05,0.06858348846435547
5240,2.3920518884986163e-10,0.999989958852224,3.6251729510055604e-05,0.06858348846435547
5250,2.3124632487216856e-10,0.99999012731046,3.564354182658623e-05,0.07009053230285645
5260,2.2355226917723532e-10,0.9999902929425074,3.504555758067795e-05,0.07009053230285645
5270,2.1611421103667375e-10,0.9999904557957807,3.445760559136712e-05,0.07009053230285645
5280,2.0892363285966861e-10,0.9999906159168986,3.387951754957862e-05,0.07009053230285645
5290,2.019723004793617e-10,0.999990773351698,3.3311127969968356e-05,0.07009053230285645
5300,1.9525225366618063e-10,0.9999909281452465,3.2752274143483014e-05,0.07009053230285645
5310,1.8875579706130184e-10,0.9999910803418564,3.220279609075858e-05,0.07009053230285645
5320,1.8247549135043567e-10,0.9999912299850955,3.1662536516338426e-05,0.07009053230285645
5330,1.764041447283807e-10,0.9999913771178012,3.113134076379975e-05,0.07109928131103516
5340,1.7053480468562378e-10,0.9999915217820923,3.060905677128788e-05,0.07109928131103516
5350,1.6486075003494662e-10,0.9999916640193808,3.0095535028069705e-05,0.07109928131103516
5360,1.5937548322109582e-10,0.999991803870384,2.9590628531746533e-05,0.07109928131103516
5370,1.540727228622837e-10,0.9999919413751363,2.9094192746102912e-05,0.07109928131103516
5380,1.489463965890885e-10,0.999992076573,2.860608555980503e-05,0.07109928131103516
5390,1.4399063406400476e-10,0.9999922095026776,2.8126167245652414e-05,0.07109928131103516
5400,1.3919976027141712e-10,0.9999923402022216,2.7654300420689827e-05,0.07109928131103516
5410,1.3456828900458488e-10,0.9999924687090469,2.7190350006769053e-05,0.0721738338470459
5420,1.3009091662024427e-10,0.9999925950599398,2.67341831919029e-05,0.0721738338470459
5430,1.2576251590516218e-10,0.9999927192910705,2.628566939228449e-05,0.0721738338470459
5440,1.2157813026402398e-10,0.9999928414380014,2.5844680214848754e-05,0.0721738338470459
5450,1.1753296800694706e-10,0.9999929615356988,2.5411089420585334e-05,0.0721738338470459
5460,1.1362239687511624e-10,0.9999930796185421,2.498477288838884e-05,0.0721738338470459
5470,1.0984193874216838e-10,0.9999931957203342,2.4565608579527267e-05,0.0721738338470459
5480,1.0618726447029109e-10,0.999993309874311,2.415347650262511e-05,0.07321405410766602
5490,1.0265418896127909e-10,0.9999934221131505,2.3748258679319725e-05,0.07321405410766602
5500,9.92386663696095e-11,0.9999935324689823,2.3349839110697097e-05,0.07321405410766602
5510,9.593678546063551e-11,0.9999936409733974,2.295810374382656e-05,0.07321405410766602
5520,9.274476512751749e-11,0.9999937476574566,2.2572940439296143e-05,0.07321405410766602
5530,8.965895008162316e-11,0.9999938525516997,2.2194238938933026e-05,0.07321405410766602
5540,8.667580664977767e-11,0.999993955686154,2.182189083444154e-05,0.07321405410766602
5550,8.3791918728244e-11,0.9999940570903431,2.145578953624939e-05,0.07321405410766602
5560,8.100398387072183e-11,0.9999941567932953,2.1095830242971243e-05,0.07421469688415527
5570,7.830880952210158e-11,0.9999942548235521,2.074190991146686e-05,0.07421469688415527
5580,7.570330934098313e-11,0.9999943512091758,2.039392722730916e-05,0.07421469688415527
5590,7.318449967241855e-11,0.9999944459777579,2.005178257584296e-05,0.07421469688415527
5600,7.074949614467213e-11,0.9999945391564274,1.9715378013622012e-05,0.07421469688415527
5610,6.839551035353991e-11,0.9999946307718578,1.9384617240380334e-05,0.07421469688415527
5620,6.611984665912972e-11,0.9999947208502753,1.9059405571460034e-05,0.07421469688415527
5630,6.391989912110282e-11,0.9999948094174661,1.8739649910699664e-05,0.07421469688415527
5640,6.179314850623807e-11,0.9999948964987836,1.8425258723760007e-05,0.07521438598632812
5650,5.973715939267219e-11,0.9999949821191559,1.8116142012022287e-05,0.07521438598632812
5660,5.774957740120556e-11,0.9999950663030933,1.7812211286711077e-05,0.07521438598632812
5670,5.5828126474894994e-11,0.9999951490746942,1.7513379543634084e-05,0.07521438598632812
5680,5.397060629784836e-11,0.9999952304576535,1.7219561238194132e-05,0.07521438598632812
5690,5.217488975935193e-11,0.9999953104752679,1.6930672260993986e-05,0.07521438598632812
5700,5.0438920515835994e-11,0.9999953891504435,1.6646629913730338e-05,0.07521438598632812
5710,4.8760710650391214e-11,0.999995466505702,1.6367352885525605e-05,0.07521438598632812
5720,4.713833838745977e-11,0.9999955425631876,1.6092761229619454e-05,0.07635760307312012
5730,4.556994589122159e-11,0.9999956173446727,1.5822776340505783e-05,0.07635760307312012
5740,4.4053737139587347e-11,0.9999956908715645,1.555732093136187e-05,0.07635760307312012
5750,4.258797586793629e-11,0.9999957631649109,1.5296319012103714e-05,0.07635760307312012
5760,4.117098358377299e-11,0.9999958342454071,1.5039695867439588e-05,0.07635760307312012
5770,3.980113763493632e-11,0.9999959041334004,1.4787378035616809e-05,0.07635760307312012
5780,3.8476869369123475e-11,0.9999959728488977,1.4539293287301752e-05,0.07635760307312012
5790,3.7196662320033565e-11,0.9999960404115694,1.4295370604898166e-05,0.07635760307312012
5800,3.5959050470576296e-11,0.9999961068407565,1.4055540162299379e-05,0.07741975784301758
5810,3.476261659137454e-11,0.9999961721554746,1.3819733304864752e-05,0.07741975784301758
5820,3.3605990607798245e-11,0.9999962363744215,1.358788252981003e-05,0.07741975784301758
5830,3.2487848023662846e-11,0.9999962995159808,1.3359921466698515e-05,0.07741975784301758
5840,3.140690841446797e-11,0.9999963615982272,1.3135784858624993e-05,0.07741975784301758
5850,3.036193396029186e-11,0.9999964226389327,1.2915408543559554e-05,0.07741975784301758
5860,2.9351728018979895e-11,0.9999964826555711,1.2698729435848604e-05,0.07741975784301758
5870,2.837513377400747e-11,0.9999965416653228,1.2485685508190184e-05,0.07842302322387695
5880,2.7431032892483546e-11,0.9999965996850805,1.2276215773957435e-05,0.07842302322387695
5890,2.651834424760348e-11,0.9999966567314525,1.2070260269624215e-05,0.07842302322387695
5900,2.5636022689112616e-11,0.9999967128207695,1.1867760037751146e-05,0.07842302322387695
5910,2.478305784183796e-11,0.9999967679690879,1.1668657109929933e-05,0.07842302322387695
5920,2.395847294366821e-11,0.9999968221921945,1.1472894490264125e-05,0.07842302322387695
5930,2.3161323733579648e-11,0.9999968755056114,1.1280416139117684e-05,0.07842302322387695
5940,2.2390697367307003e-11,0.9999969279246004,1.1091166957002081e-05,0.07842302322387695
5950,2.164571137749118e-11,0.9999969794641667,1.0905092768824459e-05,0.0794229507446289
5960,2.0925512650508495e-11,0.9999970301390647,1.0722140308387587e-05,0.0794229507446289
5970,2.0229276461362542e-11,0.9999970799638005,1.0542257203074116e-05,0.0794229507446289
5980,1.9556205528574122e-11,0.9999971289526369,1.0365391959017538e-05,0.0794229507446289
5990,1.890552909182887e-11,0.999997177119598,1.0191493946171918e-05,0.0794229507446289
6000,1.82765020427453e-11,0.9999972244784721,1.0020513383932288e-05,0.0794229507446289
6010,1.766840405469658e-11,0.9999972710428162,9.852401326811427e-06,0.0794229507446289
6020,1.708053877838734e-11,0.9999973168259603,9.687109650487919e-06,0.08042287826538086
6030,1.651223302573653e-11,0.9999973618410097,9.524591038045155e-06,0.08042287826538086
6040,1.5962836010109974e-11,0.9999974061008513,9.36479896639731e-06,0.08042287826538086
6050,1.5431718599647907e-11,0.9999974496181547,9.207687692919134e-06,0.08042287826538086
6060,1.4918272593094548e-11,0.9999974924053776,9.053212242423062e-06,0.08042287826538086
6070,1.4421910021926136e-11,0.999997534474768,8.90132839421798e-06,0.08042287826538086
6080,1.3942062487818766e-11,0.9999975758383691,8.751992669584156e-06,0.08042287826538086
6090,1.3478180498045978e-11,0.9999976165080217,8.6051623191904e-06,0.08042287826538086
6100,1.3029732846961281e-11,0.9999976564953681,8.46079531086608e-06,0.08042287826538086
6110,1.2596205998732744e-11,0.9999976958118553,8.318850317634244e-06,0.08159613609313965
6120,1.217710350956178e-11,0.9999977344687377,8.179286705841562e-06,0.08159613609313965
6130,1.1771945448216567e-11,0.9999977724770819,8.042064523583139e-06,0.08159613609313965
6140,1.1380267854471065e-11,0.999997809847768,7.907144489157972e-06,0.08210372924804688
6150,1.10016222068235e-11,0.9999978465914939,7.774487979928972e-06,0.08210372924804688
6160,1.063557490173245e-11,0.9999978827187779,7.644057021215401e-06,0.08210372924804688
6170,1.0281706766659886e-11,0.9999979182399621,7.51581427544157e-06,0.08210372924804688
6180,9.939612575090253e-12,0.9999979531652149,7.389723031372089e-06,0.08210372924804688
6190,9.608900583337624e-12,0.9999979875045341,7.265747193730413e-06,0.08210372924804688
6200,9.28919208098131e-12,0.9999980212677494,7.14385127277384e-06,0.08210372924804688
6210,8.980120958301557e-12,0.9999980544645265,7.0240003742015895e-06,0.08210372924804688
6220,8.681333287651261e-12,0.9999980871043681,6.9061601891046166e-06,0.0831754207611084
6230,8.392486916473668e-12,0.9999981191966182,6.7902969841237e-06,0.0831754207611084
6240,8.113251076836075e-12,0.999998150750463,6.676377591893989e-06,0.0831754207611084
6250,7.843306004758795e-12,0.9999981817749357,6.564369401507286e-06,0.0831754207611084
6260,7.582342579434105e-12,0.9999982122789174,6.45424034908626e-06,0.0831754207611084
6270,7.33006196025687e-12,0.99999824227114,6.345958908757887e-06,0.0831754207611084
6280,7.086175251778317e-12,0.9999982717601895,6.239494083482122e-06,0.0831754207611084
6290,6.850403171287321e-12,0.9999983007545074,6.134815396302007e-06,0.0831754207611084
6300,6.622475728516262e-12,0.9999983292623934,6.031892881575573e-06,0.08419227600097656
6310,6.402131915231219e-12,0.9999983572920089,5.930697076349412e-06,0.08419227600097656
6320,6.1891194078222745e-12,0.9999983848513772,5.831199011964939e-06,0.08419227600097656
6330,5.983194277961553e-12,0.9999984119483877,5.733370205846744e-06,0.08419227600097656
6340,5.784120714592235e-12,0.9999984385907976,5.637182653133733e-06,0.08419227600097656
6350,5.591670750127045e-12,0.9999984647862332,5.542608818831173e-06,0.08419227600097656
6360,5.405624004333531e-12,0.9999984905421934,5.4496216299840785e-06,0.08419227600097656
6370,5.225767428264011e-12,0.9999985158660514,5.358194467771968e-06,0.08520960807800293
6380,5.051895063060388e-12,0.9999985407650561,5.268301159930487e-06,0.08520960807800293
6390,4.883807799387612e-12,0.9999985652463356,5.1799159733093555e-06,0.08520960807800293
6400,4.721313155615716e-12,0.9999985893168977,5.093013606477403e-06,0.08520960807800293
6410,4.564225052600524e-12,0.9999986129836331,5.007569182481686e-06,0.08520960807800293
6420,4.412363604460872e-12,0.9999986362533165,4.923558241708315e-06,0.08520960807800293
6430,4.265554909305168e-12,0.9999986591326093,4.840956734937786e-06,0.08520960807800293
6440,4.123630850396641e-12,0.999998681628061,4.759741016356345e-06,0.08520960807800293
6450,3.986428905994187e-12,0.9999987037461114,4.679887836903095e-06,0.08621835708618164
6460,3.8537919611223576e-12,0.9999987254930919,4.601374337524276e-06,0.08621835708618164
6470,3.725568128931614e-12,0.9999987468752277,4.52417804267402e-06,0.08621835708618164
6480,3.6016105753688757e-12,0.9999987678986398,4.448276853923015e-06,0.08621835708618164
6490,3.481777352277634e-12,0.9999987885693468,4.373649043532099e-06,0.08621835708618164
6500,3.3659312350658113e-12,0.9999988088932653,4.300273248322492e-06,0.08621835708618164
6510,3.253939564135256e-12,0.9999988288762139,4.228128463490075e-06,0.08621835708618164
6520,3.1456740933936075e-12,0.9999988485239127,4.157194036617293e-06,0.08621835708618164
6530,3.0410108446014254e-12,0.9999988678419861,4.087449661793415e-06,0.08735346794128418
6540,2.9398299637533616e-12,0.9999988868359643,4.018875373760551e-06,0.08735346794128418
6550,2.8420155857028418e-12,0.9999989055112845,3.951451542236414e-06,0.08735346794128418
6560,2.7474556992657165e-12,0.9999989238732927,3.88515886622198e-06,0.08735346794128418
6570,2.6560420213560533e-12,0.9999989419272455,3.819978368567621e-06,0.08786463737487793
6580,2.5676698691105985e-12,0.9999989596783108,3.7558913904548446e-06,0.08786463737487793
6590,2.4822380470343085e-12,0.9999989771315702,3.692879586176477e-06,0.08786463737487793
6600,2.3996487224086243e-12,0.9999989942920199,3.630924917760068e-06,0.08786463737487793
6610,2.3198073200907526e-12,0.9999990111645721,3.5700096498795225e-06,0.08786463737487793
6620,2.2426224097194834e-12,0.9999990277540574,3.510116344712542e-06,0.08786463737487793
6630,2.1680056060552033e-12,0.9999990440652241,3.451227856999248e-06,0.08786463737487793
6640,2.0958714608686347e-12,0.999999060102742,3.3933273291252263e-06,0.08887481689453125
6650,2.0261373726251073e-12,0.9999990758712016,3.3363981863218076e-06,0.08893632888793945
6660,1.958723484765152e-12,0.9999990913751172,3.2804241318077335e-06,0.08893632888793945
